ensembl_gene_id	gene_id	symbol	type
NA	13196281	21ur-8963	ncRNA
NA	13196282	21ur-7658	ncRNA
NA	13196283	H34C03.20	ncRNA
NA	13196284	21ur-6808	ncRNA
NA	13196285	21ur-12996	ncRNA
NA	13196287	21ur-13040	ncRNA
NA	13196288	C17H12.34	ncRNA
NA	13196289	C17H12.35	ncRNA
NA	13196290	C17H12.32	ncRNA
NA	13196292	C17H12.30	ncRNA
NA	13196293	C17H12.33	ncRNA
NA	13196298	21ur-8140	ncRNA
NA	13196299	21ur-9569	ncRNA
NA	13196300	21ur-15414	ncRNA
NA	13196301	21ur-6689	ncRNA
NA	13196302	21ur-12369	ncRNA
NA	13196303	21ur-7761	ncRNA
NA	13196304	21ur-14926	ncRNA
NA	13196305	21ur-11363	ncRNA
NA	13196308	21ur-7065	ncRNA
NA	13196309	21ur-10011	ncRNA
NA	13196310	C17H12.31	ncRNA
NA	13196311	21ur-8662	ncRNA
NA	13196312	21ur-7848	ncRNA
NA	13196314	21ur-11132	ncRNA
NA	13196317	21ur-13425	ncRNA
NA	13196318	21ur-13732	ncRNA
NA	13196321	21ur-10666	ncRNA
NA	13196324	21ur-14253	ncRNA
NA	13196325	21ur-11110	ncRNA
NA	13196326	21ur-8175	ncRNA
NA	13196327	21ur-6942	ncRNA
NA	13196328	21ur-7541	ncRNA
NA	13196329	21ur-13576	ncRNA
NA	13196330	21ur-14924	ncRNA
NA	13196331	21ur-14532	ncRNA
NA	13196332	C05B10.21	ncRNA
NA	13196333	C05B10.19	ncRNA
NA	13196334	C05B10.15	ncRNA
NA	13196335	21ur-8870	ncRNA
NA	13196336	21ur-14312	ncRNA
NA	13196337	21ur-7170	ncRNA
NA	13196338	C05B10.16	ncRNA
NA	13196339	C05B10.14	ncRNA
NA	13196340	C05B10.20	ncRNA
NA	13196341	C05B10.18	ncRNA
NA	13196342	C05B10.17	ncRNA
NA	13196345	21ur-15140	ncRNA
NA	13196346	21ur-9438	ncRNA
NA	13196347	21ur-9844	ncRNA
NA	13196348	21ur-8053	ncRNA
NA	13196349	21ur-14595	ncRNA
NA	13196350	21ur-15195	ncRNA
NA	13196351	21ur-10985	ncRNA
NA	13196352	21ur-13652	ncRNA
NA	13196353	21ur-10117	ncRNA
NA	13196354	R13H7.19	ncRNA
NA	13196355	21ur-10360	ncRNA
NA	13196356	21ur-9520	ncRNA
NA	13196357	R13H7.3	pseudo
NA	13196358	21ur-11891	ncRNA
NA	13196359	21ur-7000	ncRNA
NA	13196361	21ur-9864	ncRNA
NA	13196362	21ur-13933	ncRNA
NA	13196364	T05A12.6	ncRNA
NA	13196365	21ur-6531	ncRNA
NA	13196367	T05A12.7	ncRNA
NA	13196370	21ur-11546	ncRNA
NA	13196374	T22D1.17	protein-coding
NA	13196376	T22D1.19	ncRNA
NA	13196380	T22D1.18	protein-coding
NA	13196381	T22D1.21	ncRNA
NA	13196384	T22D1.20	ncRNA
NA	13196386	21ur-14346	ncRNA
NA	13196387	21ur-9563	ncRNA
NA	13196388	21ur-5850	ncRNA
NA	13196390	21ur-9300	ncRNA
NA	13196391	21ur-10175	ncRNA
NA	13196392	21ur-13230	ncRNA
NA	13196393	21ur-6730	ncRNA
NA	13196394	21ur-6930	ncRNA
NA	13196395	21ur-11811	ncRNA
NA	13196396	21ur-9097	ncRNA
NA	13196397	21ur-6385	ncRNA
NA	13196398	21ur-9103	ncRNA
NA	13196399	B0478.23	ncRNA
NA	13196400	B0478.26	ncRNA
NA	13196401	21ur-13531	ncRNA
NA	13196402	21ur-8195	ncRNA
NA	13196403	21ur-13445	ncRNA
NA	13196404	B0478.24	ncRNA
NA	13196405	21ur-12264	ncRNA
NA	13196407	B0478.25	ncRNA
NA	13196408	21ur-13155	ncRNA
NA	13196409	21ur-6864	ncRNA
NA	13196410	21ur-7857	ncRNA
NA	13196411	21ur-8824	ncRNA
NA	13196412	21ur-12165	ncRNA
NA	13196413	21ur-8741	ncRNA
NA	13196416	21ur-8643	ncRNA
NA	13196418	ZK381.58	ncRNA
NA	13196419	ZK381.62	protein-coding
NA	13196420	21ur-13678	ncRNA
NA	13196421	21ur-10869	ncRNA
NA	13196422	21ur-13688	ncRNA
NA	13196427	21ur-8882	ncRNA
NA	13196428	ZK381.37	ncRNA
NA	13196429	21ur-12182	ncRNA
NA	13196430	ZK381.36	ncRNA
NA	13196431	ZK381.50	ncRNA
NA	13196432	ZK381.53	ncRNA
NA	13196433	ZK381.57	ncRNA
NA	13196434	ZK381.61	ncRNA
NA	13196435	ZK381.43	ncRNA
NA	13196436	ZK381.47	ncRNA
NA	13196437	ZK381.39	ncRNA
NA	13196438	ZK381.42	ncRNA
NA	13196439	ZK381.60	ncRNA
NA	13196440	21ur-1101	ncRNA
NA	13196441	ZK381.45	ncRNA
NA	13196442	ZK381.51	ncRNA
NA	13196443	ZK381.54	ncRNA
NA	13196444	ZK381.59	ncRNA
NA	13196445	21ur-10110	ncRNA
NA	13196446	21ur-11522	ncRNA
NA	13196447	ZK381.38	ncRNA
NA	13196448	ZK381.34	ncRNA
NA	13196449	21ur-2087	ncRNA
NA	13196450	21ur-4660	ncRNA
NA	13196451	21ur-10023	ncRNA
NA	13196452	21ur-15247	ncRNA
NA	13196453	21ur-7804	ncRNA
NA	13196454	ZK381.40	ncRNA
NA	13196455	21ur-870	ncRNA
NA	13196456	21ur-1004	ncRNA
NA	13196457	21ur-6799	ncRNA
NA	13196458	21ur-13206	ncRNA
NA	13196459	21ur-6755	ncRNA
NA	13196460	21ur-13536	ncRNA
NA	13196461	ZK381.46	ncRNA
NA	13196462	21ur-14995	ncRNA
NA	13196463	21ur-7120	ncRNA
NA	13196464	ZK381.49	ncRNA
NA	13196465	ZK381.55	ncRNA
NA	13196466	21ur-14586	ncRNA
NA	13196467	ZK381.56	ncRNA
NA	13196468	21ur-11205	ncRNA
NA	13196469	ZK381.41	ncRNA
NA	13196470	ZK381.35	ncRNA
NA	13196471	ZK381.48	ncRNA
NA	13196472	ZK381.44	ncRNA
NA	13196473	21ur-8686	ncRNA
NA	13196474	ZK381.52	ncRNA
NA	13196475	C25A8.9	ncRNA
NA	13196476	21ur-9962	ncRNA
NA	13196479	21ur-14807	ncRNA
NA	13196480	21ur-11554	ncRNA
NA	13196484	21ur-11604	ncRNA
NA	13196494	21ur-10311	ncRNA
NA	13196496	21ur-12719	ncRNA
NA	13196497	21ur-9762	ncRNA
NA	13196498	21ur-9174	ncRNA
NA	13196499	21ur-9749	ncRNA
NA	13196501	srw-64	pseudo
NA	13196503	21ur-9189	ncRNA
NA	13196504	srg-49	pseudo
NA	13196507	21ur-9787	ncRNA
NA	13196508	21ur-11037	ncRNA
NA	13196509	21ur-12928	ncRNA
NA	13196510	21ur-12339	ncRNA
NA	13196516	ZC477.19	ncRNA
NA	13196517	ZC477.18	ncRNA
NA	13196518	ZC477.17	ncRNA
NA	13196519	21ur-14731	ncRNA
NA	13196520	21ur-15532	ncRNA
NA	13196521	ZC477.20	ncRNA
NA	13196522	21ur-13939	ncRNA
NA	13196524	ZC477.16	ncRNA
NA	13196525	ZC477.15	ncRNA
NA	13196529	21ur-15641	ncRNA
NA	13196536	21ur-14705	ncRNA
NA	13196537	str-49	pseudo
NA	13196538	str-51	pseudo
NA	13196539	str-50	pseudo
NA	13196550	C42D4.18	protein-coding
NA	13196553	str-219	pseudo
NA	13196554	21ur-12366	ncRNA
NA	13196560	str-249	protein-coding
NA	13196561	21ur-14199	ncRNA
NA	13196562	21ur-8221	ncRNA
NA	13196564	C42D4.17	ncRNA
NA	13196568	21ur-13199	ncRNA
NA	13196570	R13A1.15	ncRNA
NA	13196572	R13A1.17	ncRNA
NA	13196573	21ur-13107	ncRNA
NA	13196574	R13A1.16	ncRNA
NA	13196575	R13A1.14	ncRNA
NA	13196576	R13A1.13	ncRNA
NA	13196585	D2024.14	ncRNA
NA	13196586	D2024.15	ncRNA
NA	13196587	D2024.17	ncRNA
NA	13196590	21ur-14659	ncRNA
NA	13196593	D2024.16	ncRNA
NA	13196595	21ur-14777	ncRNA
NA	13196596	21ur-14624	ncRNA
NA	13196599	21ur-15639	ncRNA
NA	13196604	21ur-11682	ncRNA
NA	13196605	21ur-14818	ncRNA
NA	13196606	21ur-14719	ncRNA
NA	13196607	C06E4.21	ncRNA
NA	13196608	C06E4.20	ncRNA
NA	13196610	C06E4.16	ncRNA
NA	13196611	C06E4.15	ncRNA
NA	13196612	C06E4.18	ncRNA
NA	13196613	C06E4.17	ncRNA
NA	13196614	C06E4.19	ncRNA
NA	13196615	21ur-6266	ncRNA
NA	13196618	21ur-11085	ncRNA
NA	13196622	21ur-15026	ncRNA
NA	13196627	F42C5.15	ncRNA
NA	13196630	F42C5.12	ncRNA
NA	13196631	F42C5.13	ncRNA
NA	13196632	F42C5.14	ncRNA
NA	13196633	F42C5.16	ncRNA
NA	13196635	Y40C5A.21	ncRNA
NA	13196636	Y40C5A.20	ncRNA
NA	13196638	21ur-10109	ncRNA
NA	13196639	21ur-15313	ncRNA
NA	13196640	21ur-14935	ncRNA
NA	13196642	21ur-11728	ncRNA
NA	13196644	21ur-12186	ncRNA
NA	13196645	Y40C5A.19	ncRNA
NA	13196646	Y40C5A.18	ncRNA
NA	13196647	Y40C5A.17	ncRNA
NA	13196648	Y40C5A.16	ncRNA
NA	13196650	Y40C5A.15	ncRNA
NA	13196651	Y40C5A.22	ncRNA
NA	13196652	Y40C5A.23	ncRNA
NA	13196653	21ur-8840	ncRNA
NA	13196655	21ur-14956	ncRNA
NA	13196656	21ur-12912	ncRNA
NA	13196657	21ur-13845	ncRNA
NA	13196661	21ur-10817	ncRNA
NA	13196663	T12B3.8	ncRNA
NA	13196664	T12B3.9	ncRNA
NA	13196666	T12B3.7	ncRNA
NA	13196667	C48A7.9	ncRNA
NA	13196668	C48A7.14	ncRNA
NA	13196669	C48A7.15	ncRNA
NA	13196670	C48A7.13	ncRNA
NA	13196671	C48A7.5	ncRNA
NA	13196673	C48A7.10	ncRNA
NA	13196674	21ur-8639	ncRNA
NA	13196675	C48A7.7	ncRNA
NA	13196676	C48A7.6	ncRNA
NA	13196677	C48A7.11	ncRNA
NA	13196678	C48A7.8	ncRNA
NA	13196679	C48A7.12	ncRNA
NA	13196680	21ur-15006	ncRNA
NA	13196682	B0496.17	ncRNA
NA	13196684	B0496.15	ncRNA
NA	13196686	B0496.19	ncRNA
NA	13196687	B0496.12	ncRNA
NA	13196688	21ur-12337	ncRNA
NA	13196689	B0496.11	protein-coding
NA	13196691	B0496.13	ncRNA
NA	13196695	B0496.14	ncRNA
NA	13196696	B0496.18	ncRNA
NA	13196697	B0496.16	ncRNA
NA	13196702	F55G1.19	ncRNA
NA	13196712	F55G1.18	ncRNA
NA	13196716	F55G1.20	ncRNA
NA	13196722	R05G6.18	ncRNA
NA	13196725	21ur-14889	ncRNA
NA	13196728	21ur-10300	ncRNA
NA	13196729	21ur-10338	ncRNA
NA	13196731	21ur-9631	ncRNA
NA	13196733	R05G6.20	ncRNA
NA	13196734	R05G6.19	ncRNA
NA	13196735	21ur-10108	ncRNA
NA	13196753	21ur-14888	ncRNA
NA	13196755	F45E4.18	ncRNA
NA	13196756	F45E4.15	ncRNA
NA	13196760	21ur-14916	ncRNA
NA	13196764	21ur-12277	ncRNA
NA	13196765	F45E4.16	ncRNA
NA	13196766	21ur-12404	ncRNA
NA	13196767	F45E4.17	ncRNA
NA	13196771	C08G9.4	ncRNA
NA	13196772	C08G9.7	ncRNA
NA	13196774	C08G9.5	ncRNA
NA	13196775	C08G9.6	ncRNA
NA	13196777	21ur-15054	ncRNA
NA	13196778	C08G9.8	ncRNA
NA	13196780	F33D4.12	ncRNA
NA	13196781	21ur-11668	ncRNA
NA	13196783	F33D4.11	ncRNA
NA	13196789	21ur-14273	ncRNA
NA	13196791	F33D4.13	ncRNA
NA	13196792	21ur-10237	ncRNA
NA	13196798	21ur-13319	ncRNA
NA	13196799	21ur-13514	ncRNA
NA	13196804	C46A5.13	ncRNA
NA	13196806	21ur-14371	ncRNA
NA	13196807	21ur-15050	ncRNA
NA	13196808	C46A5.14	ncRNA
NA	13196821	21ur-14978	ncRNA
NA	13196831	21ur-12162	ncRNA
NA	13196836	21ur-15670	ncRNA
NA	13196838	21ur-12328	ncRNA
NA	13196843	21ur-12272	ncRNA
NA	13196844	C06A6.9	ncRNA
NA	13196846	C06A6.14	ncRNA
NA	13196848	C06A6.12	ncRNA
NA	13196849	C06A6.13	ncRNA
NA	13196850	C06A6.11	ncRNA
NA	13196851	C06A6.10	ncRNA
NA	13196852	21ur-14877	ncRNA
NA	13196856	21ur-14919	ncRNA
NA	13196860	21ur-10093	ncRNA
NA	13196868	C49H3.16	protein-coding
NA	13196869	C49H3.14	ncRNA
NA	13196872	C49H3.15	ncRNA
NA	13196876	21ur-15510	ncRNA
NA	13196879	21ur-11636	ncRNA
NA	13196889	21ur-11826	ncRNA
NA	13196890	F57H12.10	ncRNA
NA	13196893	21ur-10739	ncRNA
NA	13196894	21ur-9006	ncRNA
NA	13196897	Y42H9B.6	ncRNA
NA	13196898	Y42H9B.8	ncRNA
NA	13196899	Y42H9B.5	ncRNA
NA	13196900	Y42H9B.7	ncRNA
NA	13196901	Y42H9B.10	ncRNA
NA	13196902	Y42H9B.9	ncRNA
NA	13196910	C26B2.12	ncRNA
NA	13196911	21ur-14765	ncRNA
NA	13196912	21ur-8451	ncRNA
NA	13196915	C26B2.11	ncRNA
NA	13196916	C26B2.13	ncRNA
NA	13196917	21ur-10726	ncRNA
NA	13196918	C18F3.8	ncRNA
NA	13196919	C18F3.10	ncRNA
NA	13196920	C18F3.9	ncRNA
NA	13196921	C18F3.6	ncRNA
NA	13196923	C18F3.11	ncRNA
NA	13196924	C18F3.12	ncRNA
NA	13196925	C18F3.7	ncRNA
NA	13196927	21ur-10187	ncRNA
NA	13196930	21ur-14570	ncRNA
NA	13196936	21ur-12271	ncRNA
NA	13196937	21ur-8863	ncRNA
NA	13196939	21ur-13709	ncRNA
NA	13196943	mir-4920	ncRNA
NA	13196945	F42G8.16	ncRNA
NA	13196952	21ur-10379	ncRNA
NA	13196957	C07G1.11	ncRNA
NA	13196958	21ur-13368	ncRNA
NA	13196959	C07G1.10	ncRNA
NA	13196961	C07G1.13	ncRNA
NA	13196963	C07G1.12	ncRNA
NA	13196966	C07G1.14	ncRNA
NA	13196974	T09A12.6	ncRNA
NA	13196976	H09I01.4	ncRNA
NA	13196978	21ur-13979	ncRNA
NA	13196980	K07H8.16	ncRNA
NA	13196981	21ur-13223	ncRNA
NA	13196987	K07H8.15	ncRNA
NA	13196990	K07H8.14	ncRNA
NA	13197000	F35H10.14	ncRNA
NA	13197001	21ur-14517	ncRNA
NA	13197002	F35H10.16	ncRNA
NA	13197003	F35H10.15	ncRNA
NA	13197013	F17E9.14	pseudo
NA	13197015	F17E9.17	ncRNA
NA	13197018	F17E9.15	protein-coding
NA	13197020	F17E9.16	protein-coding
NA	13197028	21ur-14060	ncRNA
NA	13197043	srz-84	pseudo
NA	13197046	T26A8.6	ncRNA
NA	13197049	21ur-12237	ncRNA
NA	13197052	21ur-13958	ncRNA
NA	13197055	str-176	protein-coding
NA	13197072	21ur-11673	ncRNA
NA	13197074	21ur-11746	ncRNA
NA	13197084	Y59H11AR.6	pseudo
NA	13197085	21ur-13215	ncRNA
NA	13197086	Y59H11AR.9	ncRNA
NA	13197087	Y59H11AR.8	ncRNA
NA	13197089	F42A9.13	ncRNA
NA	13197090	F42A9.14	ncRNA
NA	13197092	21ur-15295	ncRNA
NA	13197099	F42A9.11	protein-coding
NA	13197102	F42A9.15	ncRNA
NA	13197107	21ur-14779	ncRNA
NA	13197117	21ur-12327	ncRNA
NA	13197119	21ur-14550	ncRNA
NA	13197127	21ur-14823	ncRNA
NA	13197139	21ur-11617	ncRNA
NA	13197141	21ur-14139	ncRNA
NA	13197146	21ur-14385	ncRNA
NA	13197147	C33D9.13	protein-coding
NA	13197153	21ur-13190	ncRNA
NA	13197163	T28C6.11	protein-coding
NA	13197167	T11B7.6	pseudo
NA	13197173	C09G9.9	pseudo
NA	13197176	21ur-15139	ncRNA
NA	13197186	21ur-12350	ncRNA
NA	13197189	21ur-15068	ncRNA
NA	13197190	D1046.10	ncRNA
NA	13197193	D1046.11	ncRNA
NA	13197194	D1046.t1	tRNA
NA	13197199	D1046.13	ncRNA
NA	13197200	D1046.12	ncRNA
NA	13197201	D1046.14	ncRNA
NA	13197202	21ur-11902	ncRNA
NA	13197203	D1046.15	ncRNA
NA	13197210	21ur-13444	ncRNA
NA	13197215	21ur-14792	ncRNA
NA	13197217	C53B4.12	ncRNA
NA	13197219	C53D6.16	ncRNA
NA	13197222	C53D6.18	ncRNA
NA	13197224	21ur-14941	ncRNA
NA	13197226	C53D6.17	ncRNA
NA	13197227	C53D6.20	ncRNA
NA	13197228	C53D6.21	ncRNA
NA	13197229	C53D6.19	ncRNA
NA	13197230	21ur-14575	ncRNA
NA	13197234	srx-15	pseudo
NA	13197236	21ur-12219	ncRNA
NA	13197243	21ur-13434	ncRNA
NA	13197247	21ur-13391	ncRNA
NA	13197255	cyp-31A1	pseudo
NA	13197256	C01F6.14	protein-coding
NA	13197259	C01F6.12	ncRNA
NA	13197260	21ur-14054	ncRNA
NA	13197261	C01F6.13	ncRNA
NA	13197263	21ur-10184	ncRNA
NA	13197265	21ur-8552	ncRNA
NA	13197266	21ur-15625	ncRNA
NA	13197268	21ur-3	ncRNA
NA	13197269	21ur-9013	ncRNA
NA	13197270	21ur-4963	ncRNA
NA	13197271	21ur-308	ncRNA
NA	13197272	21ur-1028	ncRNA
NA	13197273	21ur-5644	ncRNA
NA	13197275	21ur-14566	ncRNA
NA	13197276	21ur-9188	ncRNA
NA	13197278	21ur-14828	ncRNA
NA	13197279	21ur-10351	ncRNA
NA	13197280	21ur-8153	ncRNA
NA	13197281	21ur-5883	ncRNA
NA	13197283	21ur-9145	ncRNA
NA	13197287	F23B2.9	pseudo
NA	13197292	21ur-5749	ncRNA
NA	13197294	21ur-15424	ncRNA
NA	13197297	21ur-12917	ncRNA
NA	13197300	21ur-12540	ncRNA
NA	13197302	C46C2.12	ncRNA
NA	13197303	C46C2.11	ncRNA
NA	13197312	Y11D7A.16	pseudo
NA	13197321	21ur-10539	ncRNA
NA	13197322	srg-52	pseudo
NA	13197331	21ur-14712	ncRNA
NA	13197333	21ur-10213	ncRNA
NA	13197354	C10C5.11	ncRNA
NA	13197355	C10C5.10	ncRNA
NA	13197356	C10C5.9	ncRNA
NA	13197361	21ur-11845	ncRNA
NA	13197368	F56D5.4	pseudo
NA	13197369	21ur-13782	ncRNA
NA	13197371	F56D5.8	pseudo
NA	13197374	21ur-11607	ncRNA
NA	13197375	21ur-12821	ncRNA
NA	13197378	F59B8.5	ncRNA
NA	13197380	F38E11.24	ncRNA
NA	13197384	21ur-14949	ncRNA
NA	13197387	F38E11.25	ncRNA
NA	13197389	21ur-15312	ncRNA
NA	13197391	F38E11.23	ncRNA
NA	13197393	21ur-8878	ncRNA
NA	13197394	21ur-9185	ncRNA
NA	13197395	F38E11.22	ncRNA
NA	13197396	F38E11.8	pseudo
NA	13197399	F38E11.21	ncRNA
NA	13197401	21ur-13951	ncRNA
NA	13197402	21ur-12874	ncRNA
NA	13197407	C33A12.18	pseudo
NA	13197408	sru-5	pseudo
NA	13197409	C33A12.17	pseudo
NA	13197416	21ur-14079	ncRNA
NA	13197423	21ur-6290	ncRNA
NA	13197424	21ur-14552	ncRNA
NA	13197426	F56H11.11	ncRNA
NA	13197427	F56H11.8	ncRNA
NA	13197432	21ur-9004	ncRNA
NA	13197433	F56H11.9	ncRNA
NA	13197434	F56H11.10	ncRNA
NA	13197435	F56H11.12	ncRNA
NA	13197437	21ur-10113	ncRNA
NA	13197438	21ur-12747	ncRNA
NA	13197439	21ur-13137	ncRNA
NA	13197441	T05A1.17	ncRNA
NA	13197443	21ur-11101	ncRNA
NA	13197444	21ur-9476	ncRNA
NA	13197445	T05A1.16	ncRNA
NA	13197446	21ur-7023	ncRNA
NA	13197448	21ur-12466	ncRNA
NA	13197450	21ur-14762	ncRNA
NA	13197451	F27C8.12	ncRNA
NA	13197452	F27C8.11	ncRNA
NA	13197458	21ur-9918	ncRNA
NA	13197459	21ur-9836	ncRNA
NA	13197461	21ur-12906	ncRNA
NA	13197462	W09C2.12	ncRNA
NA	13197463	W09C2.11	ncRNA
NA	13197465	21ur-15550	ncRNA
NA	13197466	W09C2.7	protein-coding
NA	13197467	W09C2.9	protein-coding
NA	13197468	W09C2.8	protein-coding
NA	13197469	W09C2.10	protein-coding
NA	13197471	W09C2.13	ncRNA
NA	13197472	21ur-12266	ncRNA
NA	13197481	21ur-15181	ncRNA
NA	13197484	21ur-14817	ncRNA
NA	13197485	21ur-13186	ncRNA
NA	13197486	ZK1251.15	ncRNA
NA	13197487	21ur-12950	ncRNA
NA	13197488	21ur-15257	ncRNA
NA	13197491	ZK1251.14	ncRNA
NA	13197494	ZK1251.5	pseudo
NA	13197503	21ur-8796	ncRNA
NA	13197513	C28D4.11	pseudo
NA	13197514	21ur-7750	ncRNA
NA	13197515	21ur-11536	ncRNA
NA	13197516	21ur-14914	ncRNA
NA	13197517	mir-5551	miscRNA
NA	13197520	21ur-12235	ncRNA
NA	13197528	21ur-10119	ncRNA
NA	13197529	21ur-9485	ncRNA
NA	13197530	21ur-8989	ncRNA
NA	13197538	W08D2.13	ncRNA
NA	13197540	W08D2.12	ncRNA
NA	13197542	W08D2.11	ncRNA
NA	13197543	mir-4934	ncRNA
NA	13197545	W08D2.9	pseudo
NA	13197563	K07F5.20	ncRNA
NA	13197564	21ur-11056	ncRNA
NA	13197568	21ur-13999	ncRNA
NA	13197574	F32B6.14	ncRNA
NA	13197575	F32B6.13	ncRNA
NA	13197578	F25H8.16	ncRNA
NA	13197579	F25H8.14	ncRNA
NA	13197580	F25H8.9	ncRNA
NA	13197581	F25H8.24	ncRNA
NA	13197582	F25H8.21	ncRNA
NA	13197583	F25H8.19	ncRNA
NA	13197584	F25H8.20	ncRNA
NA	13197585	F25H8.10	ncRNA
NA	13197586	F25H8.23	ncRNA
NA	13197587	F25H8.25	ncRNA
NA	13197588	F25H8.18	ncRNA
NA	13197589	F25H8.22	ncRNA
NA	13197590	F25H8.11	ncRNA
NA	13197591	F25H8.13	ncRNA
NA	13197592	F25H8.15	ncRNA
NA	13197593	F25H8.17	ncRNA
NA	13197595	F25H8.12	ncRNA
NA	13197596	F25H8.8	ncRNA
NA	13197602	T13H10.13	ncRNA
NA	13197603	T13H10.15	ncRNA
NA	13197604	T13H10.9	ncRNA
NA	13197605	21ur-14873	ncRNA
NA	13197606	T13H10.11	ncRNA
NA	13197607	T13H10.8	ncRNA
NA	13197608	T13H10.10	ncRNA
NA	13197609	T13H10.4	ncRNA
NA	13197610	T13H10.6	ncRNA
NA	13197611	T13H10.14	ncRNA
NA	13197612	T13H10.12	ncRNA
NA	13197613	T13H10.17	ncRNA
NA	13197614	T13H10.16	ncRNA
NA	13197615	T13H10.7	ncRNA
NA	13197616	T13H10.5	ncRNA
NA	13197621	21ur-13674	ncRNA
NA	13197627	C47E12.17	ncRNA
NA	13197629	C47E12.18	ncRNA
NA	13197630	C47E12.16	ncRNA
NA	13197637	F44D12.17	ncRNA
NA	13197638	F44D12.18	ncRNA
NA	13197639	21ur-11264	ncRNA
NA	13197642	21ur-13164	ncRNA
NA	13197644	21ur-14755	ncRNA
NA	13197649	F44D12.16	protein-coding
NA	13197650	F44D12.12	pseudo
NA	13197656	T04B2.1	pseudo
NA	13197661	T04B2.9	ncRNA
NA	13197663	21ur-13645	ncRNA
NA	13197665	21ur-14738	ncRNA
NA	13197671	W01B6.11	pseudo
NA	13197673	W01B6.10	pseudo
NA	13197675	21ur-14258	ncRNA
NA	13197677	W01B6.15	ncRNA
NA	13197678	21ur-14295	ncRNA
NA	13197682	21ur-13929	ncRNA
NA	13197683	C04G2.3	pseudo
NA	13197689	C04G2.12	pseudo
NA	13197695	K08F4.14	ncRNA
NA	13197704	msp-37	pseudo
NA	13197705	K08F4.13	pseudo
NA	13197710	T14G10.10	ncRNA
NA	13197714	T14G10.9	ncRNA
NA	13197717	K04D7.9	ncRNA
NA	13197718	K04D7.10	ncRNA
NA	13197719	K04D7.8	ncRNA
NA	13197724	K04D7.13	ncRNA
NA	13197725	K04D7.12	ncRNA
NA	13197726	K04D7.15	ncRNA
NA	13197727	K04D7.11	ncRNA
NA	13197728	K04D7.16	ncRNA
NA	13197729	K04D7.14	ncRNA
NA	13197731	K04D7.7	pseudo
NA	13197737	C24F3.7	ncRNA
NA	13197741	F01G10.20	ncRNA
NA	13197744	F01G10.11	pseudo
NA	13197753	21ur-12335	ncRNA
NA	13197756	21ur-13111	ncRNA
NA	13197759	21ur-14358	ncRNA
NA	13197764	R09E10.13	protein-coding
NA	13197766	R09E10.14	ncRNA
NA	13197768	R09E10.16	ncRNA
NA	13197771	R09E10.15	ncRNA
NA	13197773	21ur-11419	ncRNA
NA	13197777	21ur-12020	ncRNA
NA	13197780	21ur-14024	ncRNA
NA	13197795	21ur-13277	ncRNA
NA	13197796	21ur-14770	ncRNA
NA	13197802	F13B12.15	ncRNA
NA	13197803	21ur-15000	ncRNA
NA	13197804	F13B12.13	ncRNA
NA	13197806	21ur-11886	ncRNA
NA	13197808	F13B12.12	ncRNA
NA	13197811	21ur-12647	ncRNA
NA	13197814	F13B12.14	ncRNA
NA	13197816	21ur-5938	ncRNA
NA	13197817	21ur-14374	ncRNA
NA	13197828	C02F4.11	ncRNA
NA	13197829	C02F4.9	ncRNA
NA	13197830	C02F4.10	ncRNA
NA	13197831	21ur-13033	ncRNA
NA	13197832	21ur-15302	ncRNA
NA	13197834	21ur-15121	ncRNA
NA	13197837	21ur-8249	ncRNA
NA	13197840	21ur-12634	ncRNA
NA	13197842	21ur-7592	ncRNA
NA	13197843	21ur-8688	ncRNA
NA	13197844	21ur-9462	ncRNA
NA	13197847	T07G12.14	pseudo
NA	13197852	C43F9.14	ncRNA
NA	13197853	C43F9.15	ncRNA
NA	13197854	21ur-14629	ncRNA
NA	13197855	C43F9.16	ncRNA
NA	13197856	C43F9.17	ncRNA
NA	13197857	C43F9.18	ncRNA
NA	13197860	21ur-14652	ncRNA
NA	13197868	21ur-12290	ncRNA
NA	13197872	21ur-14756	ncRNA
NA	13197873	R09H10.11	ncRNA
NA	13197878	21ur-11084	ncRNA
NA	13197881	21ur-13774	ncRNA
NA	13197883	21ur-12680	ncRNA
NA	13197885	K08C7.9	ncRNA
NA	13197895	R102.15	ncRNA
NA	13197898	21ur-12981	ncRNA
NA	13197900	21ur-9078	ncRNA
NA	13197906	21ur-14850	ncRNA
NA	13197918	T25B9.13	ncRNA
NA	13197928	21ur-12963	ncRNA
NA	13197929	21ur-14325	ncRNA
NA	13197931	21ur-12323	ncRNA
NA	13197932	21ur-14343	ncRNA
NA	13197934	R13.7	ncRNA
NA	13197935	R13.6	pseudo
NA	13197938	R13.9	ncRNA
NA	13197939	R13.8	ncRNA
NA	13197941	R13.5	pseudo
NA	13197943	mir-4924	miscRNA
NA	13197946	21ur-15057	ncRNA
NA	13197956	F13E9.20	pseudo
NA	13197960	21ur-15023	ncRNA
NA	13197962	21ur-11057	ncRNA
NA	13197969	F13E9.19	protein-coding
NA	13197972	ZK596.5	ncRNA
NA	13197973	ZK596.4	ncRNA
NA	13197975	ZK593.11	ncRNA
NA	13197977	mir-2210	miscRNA
NA	13197979	ZK593.14	ncRNA
NA	13197980	ZK593.13	ncRNA
NA	13197993	Y69E1A.11	ncRNA
NA	13197994	Y69E1A.12	ncRNA
NA	13197997	Y69E1A.14	ncRNA
NA	13197999	Y69E1A.13	ncRNA
