ensembl_gene_id	gene_id	symbol	type
NA	854723	YIL086C	protein-coding
NA	854724	KTR7	protein-coding
NA	854725	SDS3	protein-coding
NA	854726	CAB2	protein-coding
NA	854728	YIL082W-A	protein-coding
NA	854730	tI(AAU)I2	tRNA
NA	854731	AIR1	protein-coding
NA	854732	THS1	protein-coding
NA	854733	YIL077C	protein-coding
NA	854734	SEC28	protein-coding
NA	854735	RPN2	protein-coding
NA	854736	SER33	protein-coding
NA	854737	SPO22	protein-coding
NA	854738	HOP1	protein-coding
NA	854739	PCI8	protein-coding
NA	854740	MAM33	protein-coding
NA	854741	RPS24B	protein-coding
NA	854742	SEC6	protein-coding
NA	854743	YIL067C	protein-coding
NA	854744	RNR3	protein-coding
NA	854745	FIS1	protein-coding
NA	854746	EFM4	protein-coding
NA	854747	YRB2	protein-coding
NA	854748	ARC15	protein-coding
NA	854749	SNP1	protein-coding
NA	854750	YIL060W	protein-coding
NA	854753	RGI2	protein-coding
NA	854754	SUP17	tRNA
NA	854755	VHR1	protein-coding
NA	854756	YIL055C	protein-coding
NA	854757	YIL054W	protein-coding
NA	854758	GPP1	protein-coding
NA	854759	RPL34B	protein-coding
NA	854760	MMF1	protein-coding
NA	854761	PCL7	protein-coding
NA	854762	DFG10	protein-coding
NA	854763	NEO1	protein-coding
NA	854764	SYG1	protein-coding
NA	854765	MET30	protein-coding
NA	854766	PIG2	protein-coding
NA	854767	AGE2	protein-coding
NA	854768	CBR1	protein-coding
NA	854769	PKP1	protein-coding
NA	854770	GVP36	protein-coding
NA	854771	APQ12	protein-coding
NA	854772	TED1	protein-coding
NA	854773	NOT3	protein-coding
NA	854774	PRM2	protein-coding
NA	854775	CST6	protein-coding
NA	854776	CKA1	protein-coding
NA	854777	CAP2	protein-coding
NA	854778	BCY1	protein-coding
NA	854780	ULP2	protein-coding
NA	854781	SSM4	protein-coding
NA	854782	tK(CUU)I	tRNA
NA	854783	YIL029C	protein-coding
NA	854785	EMC5	protein-coding
NA	854786	IRR1	protein-coding
NA	854788	YIL024C	protein-coding
NA	854789	YKE4	protein-coding
NA	854790	TIM44	protein-coding
NA	854791	RPB3	protein-coding
NA	854792	HIS6	protein-coding
NA	854793	FAF1	protein-coding
NA	854794	RPL2B	protein-coding
NA	854795	VID28	protein-coding
NA	854796	SNL1	protein-coding
NA	854797	BAR1	protein-coding
NA	854798	tD(GUC)I1	tRNA
NA	854799	YIL014C-A	protein-coding
NA	854800	tT(AGU)I2	tRNA
NA	854801	MNT3	protein-coding
NA	854802	PDR11	protein-coding
NA	854803	YIL012W	protein-coding
NA	854804	TIR3	protein-coding
NA	854805	DOT5	protein-coding
NA	854806	EST3	protein-coding
NA	854807	tD(GUC)I2	tRNA
NA	854808	FAA3	protein-coding
NA	854809	URM1	protein-coding
NA	854810	NAS2	protein-coding
NA	854811	YIA6	protein-coding
NA	854812	EPS1	protein-coding
NA	854813	BET1	protein-coding
NA	854814	CFD1	protein-coding
NA	854815	INP51	protein-coding
NA	854816	YIL001W	protein-coding
NA	854817	SGN1	protein-coding
NA	854818	MPH1	protein-coding
NA	854819	AIM21	protein-coding
NA	854820	DJP1	protein-coding
NA	854821	IST3	protein-coding
NA	854822	PAN1	protein-coding
NA	854823	tE(UUC)I	tRNA
NA	854824	EGH1	protein-coding
NA	854825	PRI1	protein-coding
NA	854826	MSL1	protein-coding
NA	854827	DSN1	protein-coding
NA	854828	STS1	protein-coding
NA	854829	SQT1	protein-coding
NA	854830	GAT4	protein-coding
NA	854831	YIR014W	protein-coding
NA	854832	RPR2	protein-coding
NA	854833	YIR016W	protein-coding
NA	854834	MET28	protein-coding
NA	854835	YAP5	protein-coding
NA	854836	FLO11	protein-coding
NA	854837	YIR020C	protein-coding
NA	854839	MRS1	protein-coding
NA	854840	SEC11	protein-coding
NA	854841	DAL81	protein-coding
NA	854842	INA22	protein-coding
NA	854843	MND2	protein-coding
NA	854844	YVH1	protein-coding
NA	854845	DAL1	protein-coding
NA	854846	DAL4	protein-coding
NA	854847	DAL2	protein-coding
NA	854848	DCG1	protein-coding
NA	854849	DAL7	protein-coding
NA	854850	DAL3	protein-coding
NA	854851	MGA2	protein-coding
NA	854852	LYS1	protein-coding
NA	854853	YIR035C	protein-coding
NA	854854	IRC24	protein-coding
NA	854855	HYR1	protein-coding
NA	854856	GTT1	protein-coding
NA	854857	YPS6	protein-coding
NA	854859	PAU15	protein-coding
NA	854860	YIR042C	protein-coding
NA	854861	YIR043C	pseudo
NA	854863	YML108W	protein-coding
NA	854864	PML39	protein-coding
NA	854865	URA5	protein-coding
NA	854866	SEC65	protein-coding
NA	854867	MDM1	protein-coding
NA	854868	NUP188	protein-coding
NA	854869	CAC2	protein-coding
NA	854871	CUE4	protein-coding
NA	854872	TSL1	protein-coding
NA	854874	ARG81	protein-coding
NA	854875	TAF13	protein-coding
NA	854876	VPS9	protein-coding
NA	854877	YML096W	protein-coding
NA	854878	RAD10	protein-coding
NA	854879	GIM5	protein-coding
NA	854881	UTP14	protein-coding
NA	854882	PRE8	protein-coding
NA	854883	RPM2	protein-coding
NA	854886	UFO1	protein-coding
NA	854887	AIM33	protein-coding
NA	854888	ALO1	protein-coding
NA	854889	TUB1	protein-coding
NA	854891	YML083C	protein-coding
NA	854892	YML082W	protein-coding
NA	854893	ATP18	protein-coding
NA	854894	TDA9	protein-coding
NA	854895	DUS1	protein-coding
NA	854896	YML079W	protein-coding
NA	854897	CPR3	protein-coding
NA	854898	BET5	protein-coding
NA	854899	WAR1	protein-coding
NA	854900	HMG1	protein-coding
NA	854901	FPR3	protein-coding
NA	854902	RPL6A	protein-coding
NA	854903	TCB3	protein-coding
NA	854904	COG8	protein-coding
NA	854905	tR(UCU)M2	tRNA
NA	854906	YML133C	protein-coding
NA	854907	COS3	protein-coding
NA	854908	YML131W	protein-coding
NA	854909	ERO1	protein-coding
NA	854910	COX14	protein-coding
NA	854911	MSC1	protein-coding
NA	854912	RSC9	protein-coding
NA	854913	ERG13	protein-coding
NA	854914	PGA3	protein-coding
NA	854915	TUB3	protein-coding
NA	854916	PHO84	protein-coding
NA	854917	YML122C	protein-coding
NA	854918	GTR1	protein-coding
NA	854919	NDI1	protein-coding
NA	854920	YML119W	protein-coding
NA	854921	NGL3	protein-coding
NA	854922	NAB6	protein-coding
NA	854924	ATR1	protein-coding
NA	854925	VAN1	protein-coding
NA	854926	TAF8	protein-coding
NA	854927	DAT1	protein-coding
NA	854928	CTK3	protein-coding
NA	854929	BUL2	protein-coding
NA	854930	COQ5	protein-coding
NA	854931	ZDS2	protein-coding
NA	854932	DAK1	protein-coding
NA	854933	POB3	protein-coding
NA	854934	ITT1	protein-coding
NA	854935	ERV41	protein-coding
NA	854936	SMA2	protein-coding
NA	854937	ORC1	protein-coding
NA	854938	TEM1	protein-coding
NA	854939	RPS1B	protein-coding
NA	854940	MFT1	protein-coding
NA	854941	PIF1	protein-coding
NA	854942	OGG1	protein-coding
NA	854943	NTE1	protein-coding
NA	854944	HUG1	protein-coding
NA	854945	SML1	protein-coding
NA	854946	CMP2	protein-coding
NA	854948	IMD4	protein-coding
NA	854949	SPC2	protein-coding
NA	854950	CYB2	protein-coding
NA	854951	SUP5	tRNA
NA	854952	YML053C	protein-coding
NA	854953	SUR7	protein-coding
NA	854954	GAL80	protein-coding
NA	854955	AIM32	protein-coding
NA	854956	RSE1	protein-coding
NA	854957	GSF2	protein-coding
NA	854959	PRM6	protein-coding
NA	854960	PRP39	protein-coding
NA	854961	tG(GCC)M	tRNA
NA	854962	YML045W-A	protein-coding
NA	854963	YML045W	protein-coding
NA	854964	RRN11	protein-coding
NA	854965	CAT2	protein-coding
NA	854966	VPS71	protein-coding
NA	854967	SUF7	tRNA
NA	854968	YML040W	protein-coding
NA	854969	YML039W	protein-coding
NA	854970	YMD8	protein-coding
NA	854971	YML037C	protein-coding
NA	854972	CGI121	protein-coding
NA	854973	AMD1	protein-coding
NA	854974	SRC1	protein-coding
NA	854976	RAD52	protein-coding
NA	854977	NDC1	protein-coding
NA	854978	RCF1	protein-coding
NA	854979	USA1	protein-coding
NA	854980	TSA1	protein-coding
NA	854981	YOX1	protein-coding
NA	854982	RPS18B	protein-coding
NA	854983	YML6	protein-coding
NA	854984	RPS17A	protein-coding
NA	854985	NSE5	protein-coding
NA	854986	APT1	protein-coding
NA	854987	UNG1	protein-coding
NA	854988	YML020W	protein-coding
NA	854989	OST6	protein-coding
NA	854990	YML018C	protein-coding
NA	854991	PSP2	protein-coding
NA	854992	PPZ1	protein-coding
NA	854993	TAF11	protein-coding
NA	854994	TRM9	protein-coding
NA	854995	UBX2	protein-coding
NA	854997	ERV25	protein-coding
NA	854998	RAD33	protein-coding
NA	854999	SPT5	protein-coding
NA	855002	MRPL39	protein-coding
NA	855003	ERG6	protein-coding
NA	855004	YML007C-A	protein-coding
NA	855005	YAP1	protein-coding
NA	855006	GIS4	protein-coding
NA	855007	tS(AGA)M	tRNA
NA	855008	TRM12	protein-coding
NA	855009	GLO1	protein-coding
NA	855010	YML003W	protein-coding
NA	855011	YML002W	protein-coding
NA	855012	YPT7	protein-coding
NA	855013	CDC5	protein-coding
NA	855014	MIX17	protein-coding
NA	855015	AIM34	protein-coding
NA	855016	MVP1	protein-coding
NA	855017	TAF4	protein-coding
NA	855018	PLB2	protein-coding
NA	855019	YMR007W	protein-coding
NA	855020	PLB1	protein-coding
NA	855021	ADI1	protein-coding
NA	855022	ANY1	protein-coding
NA	855023	HXT2	protein-coding
NA	855024	tE(UUC)M	tRNA
NA	855025	CLU1	protein-coding
NA	855026	SEC59	protein-coding
NA	855028	BUD22	protein-coding
NA	855029	ERG5	protein-coding
NA	855030	SOK2	protein-coding
NA	855031	SPO20	protein-coding
NA	855032	PEX9	protein-coding
NA	855033	STB4	protein-coding
NA	855034	FMS1	protein-coding
NA	855035	MAC1	protein-coding
NA	855036	UBC7	protein-coding
NA	855037	MSS1	protein-coding
NA	855038	tA(AGC)M1	tRNA
NA	855039	MRPL3	protein-coding
NA	855040	CSI1	protein-coding
NA	855041	PEX12	protein-coding
NA	855042	YMR027W	protein-coding
NA	855043	TAP42	protein-coding
NA	855044	FAR8	protein-coding
NA	855045	RSF1	protein-coding
NA	855047	EIS1	protein-coding
NA	855048	HOF1	protein-coding
NA	855049	ARP9	protein-coding
NA	855050	RCH1	protein-coding
NA	855051	IMP2	protein-coding
NA	855052	MIH1	protein-coding
NA	855053	MSN2	protein-coding
NA	855054	CCS1	protein-coding
NA	855055	SUB1	protein-coding
NA	855056	YET2	protein-coding
NA	855057	ARA2	protein-coding
NA	855058	tF(GAA)M	tRNA
NA	855059	ARG80	protein-coding
NA	855060	MCM1	protein-coding
NA	855061	IOC4	protein-coding
NA	855062	YMR045C	protein-coding
NA	855063	YMR046C	protein-coding
NA	855065	tH(GUG)M	tRNA
NA	855066	NUP116	protein-coding
NA	855067	CSM3	protein-coding
NA	855068	ERB1	protein-coding
NA	855069	tV(AAC)M1	tRNA
NA	855070	YMR050C	protein-coding
NA	855071	YMR051C	protein-coding
NA	855072	tW(CCA)M	tRNA
NA	855073	FAR3	protein-coding
NA	855075	STB2	protein-coding
NA	855076	STV1	protein-coding
NA	855077	BUB2	protein-coding
NA	855078	AAC1	protein-coding
NA	855080	FET3	protein-coding
NA	855081	SEN15	protein-coding
NA	855082	SAM37	protein-coding
NA	855083	RNA14	protein-coding
NA	855084	ARG7	protein-coding
NA	855085	RIM9	protein-coding
NA	855086	AEP1	protein-coding
NA	855087	KAR5	protein-coding
NA	855088	SOV1	protein-coding
NA	855089	UBX4	protein-coding
NA	855090	AVO2	protein-coding
NA	855091	NAT4	protein-coding
NA	855092	MOT3	protein-coding
NA	855093	TVP18	protein-coding
NA	855094	ABF2	protein-coding
NA	855095	IRC21	protein-coding
NA	855096	SDD2	protein-coding
NA	855097	RCO1	protein-coding
NA	855099	PDS5	protein-coding
NA	855100	tV(AAC)M2	tRNA
NA	855101	VPS20	protein-coding
NA	855102	CTF18	protein-coding
NA	855103	SEC14	protein-coding
NA	855104	NAM7	protein-coding
NA	855105	ISF1	protein-coding
NA	855106	YMR082C	protein-coding
NA	855107	ADH3	protein-coding
NA	855108	YMR084W	protein-coding
NA	855109	YMR085W	protein-coding
NA	855110	SEG1	protein-coding
NA	855112	YMR087W	protein-coding
NA	855113	VBA1	protein-coding
NA	855114	YTA12	protein-coding
NA	855115	YMR090W	protein-coding
NA	855116	NPL6	protein-coding
NA	855117	AIP1	protein-coding
NA	855118	UTP15	protein-coding
NA	855119	CTF13	protein-coding
NA	855120	SNO1	protein-coding
NA	855121	SNZ1	protein-coding
NA	855122	MTG1	protein-coding
NA	855123	ATP25	protein-coding
NA	855124	tD(GUC)M	tRNA
NA	855125	YMR099C	protein-coding
NA	855126	MUB1	protein-coding
NA	855127	SRT1	protein-coding
NA	855128	YMR102C	protein-coding
NA	855129	YMR103C	protein-coding
NA	855130	YPK2	protein-coding
NA	855131	PGM2	protein-coding
NA	855132	YKU80	protein-coding
NA	855133	tK(CUU)M	tRNA
NA	855134	SPG4	protein-coding
NA	855135	ILV2	protein-coding
NA	855136	MYO5	protein-coding
NA	855137	HFD1	protein-coding
NA	855138	YMR111C	protein-coding
NA	855139	MED11	protein-coding
NA	855140	FOL3	protein-coding
NA	855141	YMR114C	protein-coding
NA	855142	MGR3	protein-coding
NA	855143	ASC1	protein-coding
NA	855144	SPC24	protein-coding
NA	855145	SHH3	protein-coding
NA	855146	tL(CAA)M	tRNA
NA	855147	ASI1	protein-coding
NA	855149	ADE17	protein-coding
NA	855150	RPL15B	protein-coding
NA	855151	YMR122C	protein-coding
NA	855152	YMR122W-A	protein-coding
NA	855153	PKR1	protein-coding
NA	855154	EPO1	protein-coding
NA	855155	STO1	protein-coding
NA	855156	DLT1	protein-coding
NA	855157	SAS2	protein-coding
NA	855158	ECM16	protein-coding
NA	855159	POM152	protein-coding
NA	855160	YMR130W	protein-coding
NA	855161	RRB1	protein-coding
NA	855162	JLP2	protein-coding
NA	855163	REC114	protein-coding
NA	855164	ERG29	protein-coding
NA	855166	GID8	protein-coding
NA	855167	GAT2	protein-coding
NA	855168	PSO2	protein-coding
NA	855169	CIN4	protein-coding
NA	855170	RIM11	protein-coding
NA	855171	SIP5	protein-coding
NA	855172	YMR141C	protein-coding
NA	855173	RPL13B	protein-coding
NA	855174	RPS16A	protein-coding
NA	855175	FDO1	protein-coding
NA	855176	NDE1	protein-coding
NA	855177	TIF34	protein-coding
NA	855178	YMR147W	protein-coding
NA	855179	OSW5	protein-coding
NA	855180	SWP1	protein-coding
NA	855182	IMP1	protein-coding
NA	855183	YIM1	protein-coding
NA	855184	NUP53	protein-coding
NA	855186	RIM13	protein-coding
NA	855187	YMR155W	protein-coding
NA	855188	TPP1	protein-coding
NA	855189	AIM36	protein-coding
NA	855190	MRPS8	protein-coding
NA	855191	EMT4	tRNA
NA	855192	YMR158C-A	protein-coding
NA	855194	ATG16	protein-coding
NA	855195	YMR160W	protein-coding
NA	855196	HLJ1	protein-coding
NA	855197	DNF3	protein-coding
NA	855198	INP2	protein-coding
NA	855199	tV(AAC)M3	tRNA
NA	855200	MSS11	protein-coding
NA	855201	PAH1	protein-coding
NA	855202	MME1	protein-coding
NA	855203	MLH1	protein-coding
NA	855204	CEP3	protein-coding
NA	855205	ALD3	protein-coding
NA	855206	ALD2	protein-coding
NA	855207	EAR1	protein-coding
NA	855208	HOT1	protein-coding
NA	855210	DDR48	protein-coding
NA	855212	PAI3	protein-coding
NA	855213	SIP18	protein-coding
NA	855214	ECM5	protein-coding
NA	855215	MMT1	protein-coding
NA	855216	YMR178W	protein-coding
NA	855217	SPT21	protein-coding
NA	855218	CTL1	protein-coding
NA	855219	YMR181C	protein-coding
NA	855220	RGM1	protein-coding
NA	855221	SSO2	protein-coding
NA	855222	ADD37	protein-coding
NA	855223	RTP1	protein-coding
NA	855224	HSC82	protein-coding
NA	855225	YMR187C	protein-coding
NA	855226	MRPS17	protein-coding
NA	855227	GCV2	protein-coding
NA	855228	SGS1	protein-coding
NA	855229	SPG5	protein-coding
NA	855230	GYL1	protein-coding
NA	855231	MRPL24	protein-coding
NA	855232	RPL36A	protein-coding
NA	855235	ICY1	protein-coding
NA	855236	YMR196W	protein-coding
NA	855237	VTI1	protein-coding
NA	855238	CIK1	protein-coding
NA	855239	CLN1	protein-coding
NA	855240	ROT1	protein-coding
NA	855241	RAD14	protein-coding
NA	855242	ERG2	protein-coding
NA	855243	TOM40	protein-coding
NA	855244	INP1	protein-coding
NA	855245	PFK2	protein-coding
NA	855246	YMR206W	protein-coding
NA	855247	HFA1	protein-coding
NA	855248	ERG12	protein-coding
NA	855249	YMR209C	protein-coding
NA	855250	MGL2	protein-coding
NA	855251	DML1	protein-coding
NA	855252	EFR3	protein-coding
NA	855253	CEF1	protein-coding
NA	855254	SCJ1	protein-coding
NA	855255	GAS3	protein-coding
NA	855256	SKY1	protein-coding
NA	855257	GUA1	protein-coding
NA	855258	TRS130	protein-coding
NA	855259	ESC1	protein-coding
NA	855260	ERG8	protein-coding
NA	855261	FMP42	protein-coding
NA	855262	FSH2	protein-coding
NA	855263	UBP8	protein-coding
NA	855264	MRE11	protein-coding
NA	855265	MRPL44	protein-coding
NA	855266	YMR226C	protein-coding
NA	855267	TAF7	protein-coding
NA	855268	MTF1	protein-coding
NA	855269	RRP5	protein-coding
NA	855270	RPS10B	protein-coding
NA	855271	PEP5	protein-coding
NA	855272	FUS2	protein-coding
NA	855273	TRI1	protein-coding
NA	855274	RNH1	protein-coding
NA	855275	RNA1	protein-coding
NA	855276	TAF9	protein-coding
NA	855277	BCH1	protein-coding
NA	855278	DFG5	protein-coding
NA	855279	tR(UCU)M1	tRNA
NA	855280	RNT1	protein-coding
NA	855281	CUS1	protein-coding
NA	855282	YHM2	protein-coding
NA	855283	RPL20A	protein-coding
NA	855284	ZRC1	protein-coding
NA	855285	YMR244W	protein-coding
NA	855287	COA6	protein-coding
NA	855288	FAA4	protein-coding
NA	855289	RKR1	protein-coding
NA	855290	tA(AGC)M2	tRNA
NA	855291	GAD1	protein-coding
NA	855292	GTO3	protein-coding
NA	855293	HOR7	protein-coding
NA	855294	YMR252C	protein-coding
NA	855295	YMR253C	protein-coding
NA	855296	YMR254C	protein-coding
NA	855297	GFD1	protein-coding
NA	855298	COX7	protein-coding
NA	855299	PET111	protein-coding
NA	855300	ROY1	protein-coding
NA	855301	TRM732	protein-coding
NA	855302	TIF11	protein-coding
NA	855303	TPS3	protein-coding
NA	855304	YMR262W	protein-coding
NA	855305	SAP30	protein-coding
NA	855306	CUE1	protein-coding
NA	855307	YMR265C	protein-coding
NA	855308	RSN1	protein-coding
NA	855309	PPA2	protein-coding
NA	855310	PRP24	protein-coding
NA	855311	TMA23	protein-coding
NA	855312	RRN9	protein-coding
NA	855313	URA10	protein-coding
NA	855314	CDC65	tRNA
NA	855315	SCS7	protein-coding
NA	855316	ZDS1	protein-coding
NA	855317	RCE1	protein-coding
NA	855318	BUL1	protein-coding
NA	855319	DSK2	protein-coding
NA	855320	FCP1	protein-coding
NA	855321	PRM15	protein-coding
NA	855322	YMR279C	protein-coding
NA	855323	CAT8	protein-coding
NA	855324	GPI12	protein-coding
NA	855325	AEP2	protein-coding
NA	855326	RIT1	protein-coding
NA	855327	SUP8	tRNA
NA	855328	YKU70	protein-coding
NA	855329	NGL2	protein-coding
NA	855330	MRPL33	protein-coding
NA	855331	DSS1	protein-coding
NA	855332	HSH155	protein-coding
NA	855333	ABZ2	protein-coding
NA	855335	HAS1	protein-coding
NA	855336	TDA1	protein-coding
NA	855337	GOT1	protein-coding
NA	855338	HER2	protein-coding
NA	855339	JNM1	protein-coding
NA	855341	YMR295C	protein-coding
NA	855342	LCB1	protein-coding
NA	855343	PRC1	protein-coding
NA	855344	LIP1	protein-coding
NA	855345	DYN3	protein-coding
NA	855346	ADE4	protein-coding
NA	855347	ATM1	protein-coding
NA	855348	YME2	protein-coding
NA	855349	ADH2	protein-coding
NA	855350	UBP15	protein-coding
NA	855352	SCW10	protein-coding
NA	855353	FKS3	protein-coding
NA	855355	GAS1	protein-coding
NA	855356	PSE1	protein-coding
NA	855357	NIP1	protein-coding
NA	855358	YMR310C	protein-coding
NA	855359	GLC8	protein-coding
NA	855360	ELP6	protein-coding
NA	855361	TGL3	protein-coding
NA	855362	PRE5	protein-coding
NA	855363	YMR315W	protein-coding
NA	855364	DIA1	protein-coding
NA	855365	YMR316C-A	protein-coding
NA	855366	YMR317W	protein-coding
NA	855368	ADH6	protein-coding
NA	855369	FET4	protein-coding
NA	855370	YMR320W	protein-coding
NA	855371	YMR321C	protein-coding
NA	855372	SNO4	protein-coding
NA	855373	ERR3	protein-coding
NA	855375	PAU19	protein-coding
NA	855377	YRF1-6	protein-coding
NA	855380	COS1	protein-coding
NA	855381	DDI3	protein-coding
NA	855382	SNO2	protein-coding
NA	855383	SNZ2	protein-coding
NA	855384	THI12	protein-coding
NA	855385	AAD14	protein-coding
NA	855386	RPD3	protein-coding
NA	855387	PEX6	protein-coding
NA	855388	MDJ2	protein-coding
NA	855389	EGT2	protein-coding
NA	855390	PFA3	protein-coding
NA	855392	FIG4	protein-coding
NA	855393	LEM3	protein-coding
NA	855394	KRE1	protein-coding
NA	855395	VNX1	protein-coding
NA	855396	YNL320W	protein-coding
NA	855398	HXT14	protein-coding
NA	855399	PFS2	protein-coding
NA	855400	PHA2	protein-coding
NA	855401	ATP11	protein-coding
NA	855402	DAL82	protein-coding
NA	855403	EMW1	protein-coding
NA	855404	RFA2	protein-coding
NA	855405	SKP2	protein-coding
NA	855406	ZIM17	protein-coding
NA	855407	STB1	protein-coding
NA	855408	KRI1	protein-coding
NA	855409	MCK1	protein-coding
NA	855410	MRPS18	protein-coding
NA	855411	BXI1	protein-coding
NA	855412	YPT11	protein-coding
NA	855414	RPS19B	protein-coding
NA	855415	RPL18B	protein-coding
NA	855416	TOS6	protein-coding
NA	855417	TRF5	protein-coding
NA	855418	CLA4	protein-coding
NA	855420	MON2	protein-coding
NA	855421	MRX6	protein-coding
NA	855422	RIM21	protein-coding
NA	855423	MSB3	protein-coding
NA	855424	PUS4	protein-coding
NA	855425	MID1	protein-coding
NA	855426	RFC3	protein-coding
NA	855427	PCL1	protein-coding
NA	855428	CAF40	protein-coding
NA	855429	SEC21	protein-coding
NA	855430	CUS2	protein-coding
NA	855432	SUF6	tRNA
NA	855433	YNL284C-B	protein-coding
NA	855434	YNL284C-A	protein-coding
NA	855435	tN(GUU)N1	tRNA
NA	855436	MRPL10	protein-coding
NA	855437	tT(AGU)N1	tRNA
NA	855438	WSC2	protein-coding
NA	855439	POP3	protein-coding
NA	855440	HCH1	protein-coding
NA	855441	ERG24	protein-coding
NA	855442	PRM1	protein-coding
NA	855443	CAF120	protein-coding
NA	855444	MET2	protein-coding
NA	855446	BOR1	protein-coding
NA	855447	GOR1	protein-coding
NA	855448	TOF1	protein-coding
NA	855449	SEC2	protein-coding
NA	855450	BNI1	protein-coding
NA	855451	ALP1	protein-coding
NA	855452	BSC4	protein-coding
NA	855453	LYP1	protein-coding
NA	855454	PIK1	protein-coding
NA	855456	IST1	protein-coding
NA	855457	PDR17	protein-coding
NA	855458	YIF1	protein-coding
NA	855459	POL2	protein-coding
NA	855460	ORC5	protein-coding
