path_id	pos
GOMF_GO:0035004	785
Reactome_R-HSA-2219530	786
GOMF_GO:0046934	787
GOMF_GO:0052813	788
Reactome_R-HSA-190242	789
Reactome_R-HSA-5654219	790
Reactome_R-HSA-190241	791
Reactome_R-HSA-2033519	792
Reactome_R-HSA-5654221	793
Reactome_R-HSA-5654708	794
Reactome_R-HSA-5655332	795
Reactome_R-HSA-8853338	796
Reactome_R-HSA-5654706	797
Reactome_R-HSA-5654704	798
Reactome_R-HSA-5654228	799
Reactome_R-HSA-5654716	800
Reactome_R-HSA-5654712	801
Reactome_R-HSA-5654719	802
Reactome_R-HSA-5654689	803
Reactome_R-HSA-5654695	804
Reactome_R-HSA-5654710	805
Reactome_R-HSA-5654720	806
Reactome_R-HSA-5654696	807
Reactome_R-HSA-5654700	808
Reactome_R-HSA-5654699	809
Reactome_R-HSA-5654687	810
Reactome_R-HSA-5654693	811
Reactome_R-HSA-5654688	812
Reactome_R-HSA-5654736	813
Reactome_R-HSA-5654741	814
Reactome_R-HSA-5654743	815
Reactome_R-HSA-1295596	816
Reactome_R-HSA-5654732	817
Reactome_R-HSA-5654733	818
Reactome_R-HSA-5654726	819
Reactome_R-HSA-5654727	820
Reactome_R-HSA-1226099	821
Reactome_R-HSA-5655253	822
Reactome_R-HSA-1839126	823
Reactome_R-HSA-190236	824
Reactome_R-HSA-5654738	825
GOBP_GO:0008543	826
GOBP_GO:0044344	827
GOBP_GO:0071774	828
GOBP_GO:0042102	829
GOBP_GO:0070665	830
GOBP_GO:0032946	831
GOBP_GO:0050671	832
GOBP_GO:0042098	833
GOBP_GO:0042129	834
GOBP_GO:0070663	835
GOBP_GO:0032944	836
GOBP_GO:0050670	837
GOBP_GO:0070661	838
GOBP_GO:0032943	839
GOBP_GO:0046651	840
GOBP_GO:0098609	841
GOBP_GO:0007155	842
GOBP_GO:0022610	843
GOBP_GO:0030155	844
GOBP_GO:0045785	845
GOBP_GO:0022409	846
GOBP_GO:0050870	847
GOBP_GO:1903039	848
GOBP_GO:0022407	849
GOBP_GO:0007159	850
GOBP_GO:0050863	851
GOBP_GO:1903037	852
GOBP_GO:0042110	853
GOBP_GO:0046649	854
GOBP_GO:0051251	855
GOBP_GO:0002696	856
GOBP_GO:0050867	857
GOBP_GO:0051249	858
GOBP_GO:0002694	859
GOBP_GO:0050865	860
Reactome_R-HSA-909733	861
GOBP_GO:0034340	862
GOBP_GO:0060337	863
GOBP_GO:0071357	864
GOBP_GO:0060338	865
Reactome_R-HSA-912694	866
GOBP_GO:0043330	867
GOBP_GO:0002323	868
GOMF_GO:0005132	869
GOBP_GO:0042501	870
GOBP_GO:0033139	871
GOBP_GO:0033141	872
GOBP_GO:0032633	873
GOBP_GO:0032673	874
GOBP_GO:0046633	875
GOBP_GO:0046640	876
GOBP_GO:0002828	877
GOBP_GO:0042092	878
GOBP_GO:0032620	879
GOBP_GO:0032660	880
GOBP_GO:0030101	881
GOBP_GO:0032814	882
GOBP_GO:0002833	883
GOBP_GO:0002347	884
GOBP_GO:0002440	885
GOBP_GO:0002377	886
GOBP_GO:0030183	887
GOBP_GO:0002285	888
GOBP_GO:0002286	889
GOBP_GO:0042104	890
GOBP_GO:0046006	891
GOBP_GO:0050798	892
GOBP_GO:0032729	893
GOBP_GO:0032609	894
GOBP_GO:0032649	895
GOBP_GO:0032733	896
GOBP_GO:0032613	897
GOBP_GO:0032653	898
GOBP_GO:0032735	899
GOBP_GO:0032615	900
GOBP_GO:0032655	901
GOBP_GO:1903557	902
GOBP_GO:0032760	903
GOBP_GO:0032640	904
GOBP_GO:0032680	905
GOBP_GO:0071706	906
GOBP_GO:1903555	907
GOBP_GO:0032715	908
GOBP_GO:0032720	909
GOBP_GO:1903556	910
GOBP_GO:0042108	911
GOBP_GO:0042035	912
GOBP_GO:0042089	913
GOBP_GO:0042107	914
GOBP_GO:0032722	915
GOBP_GO:0032602	916
GOBP_GO:0032642	917
GOBP_GO:0072604	918
GOBP_GO:2000778	919
GOBP_GO:0032755	920
GOBP_GO:0032635	921
GOBP_GO:0032675	922
GOBP_GO:0072606	923
GOBP_GO:2000482	924
GOBP_GO:0032757	925
GOBP_GO:0032637	926
GOBP_GO:0032677	927
GOBP_GO:0043123	928
GOBP_GO:0007249	929
GOBP_GO:0043122	930
GOBP_GO:0032088	931
GOBP_GO:0043433	932
GOBP_GO:0051092	933
GOBP_GO:0051090	934
GOBP_GO:0051091	935
GOBP_GO:0010804	936
GOBP_GO:0060761	937
GOBP_GO:0001960	938
GOBP_GO:0010803	939
GOBP_GO:0060759	940
GOBP_GO:0001959	941
GOBP_GO:0019221	942
GOBP_GO:0034097	943
GOBP_GO:0071345	944
GOBP_GO:0033209	945
GOBP_GO:0034612	946
